reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Ins.started,text_3.started,key_resp_2.started,Ins.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,thanks.started,text_2.started,text_2.stopped,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
27,50,21,8,4,60,2,107.92283154197503,,,,,,,,,107.90848624997307,107.92283154197503,108.90525787498336,108.90525787498336,108.91248512500897,109.48051291698357,l,0.5683419579872862,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
11,30,7,8,5,61,0,109.49496049998561,,,,,,,,,109.4814658749965,109.49496049998561,110.47190008399775,110.47190008399775,110.48788949998561,111.30725962499855,l,0.8295601250138134,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
49,60,89,8,6,62,4,111.32264249998843,,,,,,,,,111.30821629200364,111.32264249998843,112.30562937498325,112.30562937498325,112.31299808400217,112.90772129199468,t,0.6000158329843543,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
11,30,7,9,0,63,0,112.92363808397204,,,,,,,,,112.90867141698254,112.92363808397204,113.90563879196998,113.90563879196998,113.92128833400784,114.51363683398813,l,0.6008253750042059,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
27,50,21,9,1,64,2,114.52859445899958,,,,,,,,,114.51457520900294,114.52859445899958,115.51480708399322,115.51480708399322,115.5223885839805,115.94073645898607,l,0.4191386660095304,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
15,35,13,9,2,65,1,115.95592987496639,,,,,,,,,115.94153837498743,115.95592987496639,116.93878566700732,116.93878566700732,116.94565124996006,117.69082379195606,t,0.741523209027946,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
49,60,89,9,3,66,4,117.70592437498271,,,,,,,,,117.69177320896415,117.70592437498271,118.68886704195756,118.68886704195756,118.6961240840028,119.62424983398523,t,0.9266524169943295,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
67,75,119,9,4,67,5,119.63997333397856,,,,,,,,,119.62522049999097,119.63997333397856,120.62223558395635,120.62223558395635,120.63889416697202,121.2902895839652,t,0.6632851660251617,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
78,80,162,9,5,68,6,121.30548054201063,,,,,,,,,121.29124104196671,121.30548054201063,122.28894154197769,122.28894154197769,122.29651466698851,123.14055762498174,t,0.8426019999897107,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
40,55,62,9,6,69,3,123.15512274997309,,,,,,,,,123.14135762496153,123.15512274997309,124.13898770901142,124.13898770901142,124.14575820899336,125.1239980419632,t,0.9771592919714749,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
49,60,89,10,0,70,4,125.1387811669847,,,,,,,,,125.1249440839747,125.1387811669847,126.12237641698448,126.12237641698448,126.12911683396669,126.69088558398653,t,0.5582160420017317,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
11,30,7,10,1,71,0,126.70572137500858,,,,,,,,,126.69170770898927,126.70572137500858,127.68917324999347,127.68917324999347,127.6967664170079,128.1143286669976,l,0.4190935830119997,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
78,80,162,10,2,72,6,128.12887729197973,,,,,,,,,128.11528737499611,128.12887729197973,129.11453891696874,129.11453891696874,129.12163050001254,130.36460620898288,t,1.2457686249981634,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
67,75,119,10,3,73,5,130.3790644169785,,,,,,,,,130.36542579199886,130.3790644169785,131.36446062498726,131.36446062498726,131.37253599998076,133.26472599996487,t,1.8980854169931263,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
27,50,21,10,4,74,2,133.27929841697915,,,,,,,,,133.2656384590082,133.27929841697915,134.26422570896102,134.26422570896102,134.2726558339782,134.8480891250074,l,0.5801388749969192,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
40,55,62,10,5,75,3,134.86262737499783,,,,,,,,,134.8490310839843,134.86262737499783,135.84852820896776,135.84852820896776,135.8554982499918,137.26411720900796,l,1.4124779580160975,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
15,35,13,10,6,76,1,137.27833812497556,,,,,,,,,137.26491729199188,137.27833812497556,138.26488070900086,138.26488070900086,138.271840374975,138.78119645896368,l,0.5126670830068178,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
78,80,162,11,0,77,6,138.79581595899072,,,,,,,,,138.78214270900935,138.79581595899072,139.78178766695783,139.78178766695783,139.78884491696954,140.2978445419576,t,0.5088678749743849,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
67,75,119,11,1,78,5,140.3125918339938,,,,,,,,,140.29880470898934,140.3125918339938,141.29793066700222,141.29793066700222,141.306325249956,142.34837120899465,t,1.0484930420061573,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
27,50,21,11,2,79,2,142.36298220895696,,,,,,,,,142.34909183398122,142.36298220895696,143.34879650000948,143.34879650000948,143.35587562498404,143.908229749999,l,0.5546780829899944,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
49,60,89,11,3,80,4,143.92395550000947,,,,,,,,,143.9091960839578,143.92395550000947,144.90631883399328,144.90631883399328,144.9135401250096,146.13096345897065,t,1.2180432910099626,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
40,55,62,11,4,81,3,146.14520429197,,,,,,,,,146.13175162498374,146.14520429197,147.13179845898412,147.13179845898412,147.13906829198822,148.00819625001168,t,0.8696791669935919,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
11,30,7,11,5,82,0,148.02313099999446,,,,,,,,,148.0090144999558,148.02313099999446,149.00560995895648,149.00560995895648,149.01286033401266,149.50838337501045,l,0.49744054197799414,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
15,35,13,11,6,83,1,149.52385616698302,,,,,,,,,149.50936383398948,149.52385616698302,150.5064032090013,150.5064032090013,150.51365512498887,151.0581303749932,l,0.5428972499794327,None,,,,,AR,001,2024-11-17_20h07.28.757,v7,2024.1.5,None,2024-11-17 20h10.41.039419 +0530,
