reward_today,future_reward,delay,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Ins.started,text_3.started,key_resp_2.started,Ins.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,trial.started,Fixation.started,text.started,key_resp.started,Fixation.stopped,trial.stopped,key_resp.keys,key_resp.rt,key_resp.duration,thanks.started,text_2.started,text_2.stopped,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
11,30,7,12,3,87,0,174.77170237497194,,,,,,,,,174.75678191694897,174.77170237497194,175.75314720894676,175.75314720894676,175.77024841698585,176.4789308339823,l,0.7205841669929214,None,,,,,AN,001,2024-11-17_20h00.07.864,v7,2024.1.5,None,2024-11-17 20h00.29.501848 +0530,
27,50,21,12,4,88,2,176.49332745897118,,,,,,,,,176.47988720895955,176.49332745897118,177.47921274998225,177.47921274998225,177.4863169999444,179.79501074994914,t,2.3089471249841154,None,,,,,AN,001,2024-11-17_20h00.07.864,v7,2024.1.5,None,2024-11-17 20h00.29.501848 +0530,
49,60,89,12,5,89,4,179.80955804197583,,,,,,,,,179.79595970897935,179.80955804197583,180.79615924996324,180.79615924996324,180.80327333399327,181.70577166695148,t,0.8997325420496054,None,,,,,AN,001,2024-11-17_20h00.07.864,v7,2024.1.5,None,2024-11-17 20h00.29.501848 +0530,
78,80,162,12,6,90,6,181.72108454199042,,,,,,,,,181.7067850419553,181.72108454199042,182.7038164169644,182.7038164169644,182.71092695900006,183.8891833749949,t,1.176167041005101,None,,,,,AN,001,2024-11-17_20h00.07.864,v7,2024.1.5,None,2024-11-17 20h00.29.501848 +0530,
27,50,21,13,0,91,2,183.90396679198602,,,,,,,,,183.8900650839787,183.90396679198602,184.88722666696412,184.88722666696412,184.8949268339784,186.35588458395796,t,1.4574266250128858,None,,,,,AN,001,2024-11-17_20h00.07.864,v7,2024.1.5,None,2024-11-17 20h00.29.501848 +0530,
15,35,13,13,1,92,1,186.3714700419805,,,,,,,,,186.35680099995807,186.3714700419805,187.35341920895735,187.35341920895735,187.37058333394816,188.99581091699656,l,1.6389647910255007,None,,,,,AN,001,2024-11-17_20h00.07.864,v7,2024.1.5,None,2024-11-17 20h00.29.501848 +0530,
11,30,7,13,2,93,0,189.0108674169751,,,,,,,,,188.99676404194906,189.0108674169751,189.9969198339968,189.9969198339968,190.00400479196105,192.23948679195018,l,2.2331962090102024,None,,,,,AN,001,2024-11-17_20h00.07.864,v7,2024.1.5,None,2024-11-17 20h00.29.501848 +0530,
40,55,62,13,3,94,3,192.25516729196534,,,,,,,,,192.2404994169483,192.25516729196534,193.23751345899655,193.23751345899655,193.2445778339752,196.43960104195867,t,3.196647542004939,None,,,,,AN,001,2024-11-17_20h00.07.864,v7,2024.1.5,None,2024-11-17 20h00.29.501848 +0530,
67,75,119,13,4,95,5,196.4551518340013,,,,,,,,,196.44060891697882,196.4551518340013,197.43741141696228,197.43741141696228,197.45434112497605,198.62312091694912,t,1.179589459032286,None,,,,,AN,001,2024-11-17_20h00.07.864,v7,2024.1.5,None,2024-11-17 20h00.29.501848 +0530,
49,60,89,13,5,96,4,198.63851095899008,,,,,,,,,198.62407862499822,198.63851095899008,199.62133504200028,199.62133504200028,199.62852854200173,200.30650512495777,t,0.6790544579853304,None,,,,,AN,001,2024-11-17_20h00.07.864,v7,2024.1.5,None,2024-11-17 20h00.29.501848 +0530,
78,80,162,13,6,97,6,200.3219860419631,,,,,,,,,200.30746612499934,200.3219860419631,201.30362179200165,201.30362179200165,201.32108016696293,201.6897614589543,t,0.380193707998842,None,,,,,AN,001,2024-11-17_20h00.07.864,v7,2024.1.5,None,2024-11-17 20h00.29.501848 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,201.69041987496894,201.70052149996627,202.1937267499743,202.1887950419914,AN,001,2024-11-17_20h00.07.864,v7,2024.1.5,None,2024-11-17 20h00.29.501848 +0530,
