image,type,duration,corr_ans,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,instructions.started,text.started,key_resp_2.started,instructions.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,original.started,fixation1.started,image1.started,fixation1.stopped,image1.stopped,original.stopped,instructions2.started,text_2.started,keyresp.started,instructions2.stopped,keyresp.keys,keyresp.rt,keyresp.duration,mixed.started,fixation2.started,key_resp.started,image_2.started,fixation2.stopped,image_2.stopped,mixed.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,thanks.started,text_3.started,thanks.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart
,,,,,,,,,,,,,,,,,,,,,,,,,,,374.2875819,374.300368,374.300368,376.4871766,space,2.1817675,None,,,,,,,,,,,,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/landscapebw2.jpg,,0.4,y,,,,,0,0,0,19,376.5320867,,,,,,,,,,,,,,,,,,,,,,376.518706,376.5320867,376.5320867,383.4788792,383.5259798,383.8778468,385.7228116,y,0,9.179460167,None,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/flowercn4.jpg,,0.8,n,,,,,0,1,1,64,385.7564995,,,,,,,,,,,,,,,,,,,,,,385.7274241,385.7564995,385.7564995,392.7198842,392.7534528,393.5082034,394.4530302,n,0,8.691076916,None,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/mmc2.jpg,,0.4,y,,,,,0,2,2,55,394.4789147,,,,,,,,,,,,,,,,,,,,,,394.4540669,394.4789147,394.4789147,401.445208,401.4784388,401.8374643,402.696127,y,0,8.213319333,None,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/rockbwn4.jpg,,0.2,n,,,,,0,3,3,53,402.7204271,,,,,,,,,,,,,,,,,,,,,,402.6970619,402.7204271,402.7204271,409.6948835,409.7086874,409.887636,411.128701,y,0,8.40457775,None,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/mmbw2.jpg,,0.2,y,,,,,0,4,4,7,411.224187,,,,,,,,,,,,,,,,,,,,,,411.1298239,411.224187,411.224187,418.1286785,418.2212756,418.3262828,419.606959,n,0,8.370817917,None,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/flowercn2.jpg,,1.067,n,,,,,0,5,5,15,419.6586551,,,,,,,,,,,,,,,,,,,,,,419.6078221,419.6586551,419.6586551,426.6042568,426.6546867,427.6608885,427.8232683,n,0,8.152692292,None,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/landscapecn2.jpg,,0.4,n,,,,,0,6,6,25,427.8893843,,,,,,,,,,,,,,,,,,,,,,427.8243018,427.8893843,427.8893843,434.820374,434.8878507,435.2103398,435.8231261,n,0,7.928847916,None,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/flowerbwn1.jpg,,0.533,n,,,,,0,7,7,54,435.8513191,,,,,,,,,,,,,,,,,,,,,,435.8245291,435.8513191,435.8513191,442.8210757,442.8437555,443.3437735,444.6251017,y,0,8.770960416,None,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/mmc3.jpg,,1.067,y,,,,,0,8,8,56,444.6502857,,,,,,,,,,,,,,,,,,,,,,444.6261935,444.6502857,444.6502857,,,,450.3144113,n,0,5.657290167,None,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/landscapecn5.jpg,,1.067,n,,,,,0,9,9,61,450.3363554,,,,,,,,,,,,,,,,,,,,,,450.3153148,450.3363554,450.3363554,457.3137713,457.3262813,458.3826363,459.2362111,n,0,8.887231458,None,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/rockc6.jpg,,0.4,y,,,,,0,10,10,67,459.2627628,,,,,,,,,,,,,,,,,,,,,,459.2371443,459.2627628,459.2627628,466.2302597,466.256078,466.627377,467.7669482,y,0,8.500253416,None,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/landscapebwn4.jpg,,0.4,n,,,,,0,11,11,11,467.8126963,,,,,,,,,,,,,,,,,,,,,,467.7678321,467.8126963,467.8126963,474.7669148,474.805941,475.1619213,476.1148268,n,0,8.295952708,None,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/flowerbw3.jpg,,0.05,y,,,,,0,12,12,70,476.2044977,,,,,,,,,,,,,,,,,,,,,,476.1164501,476.2044977,476.2044977,483.1151115,483.1943262,483.163245,484.0480609,y,0,7.840596875,None,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/mmbw5.jpg,,0.533,y,,,,,0,13,13,92,484.075554,,,,,,,,,,,,,,,,,,,,,,484.0489369,484.075554,484.075554,491.0485161,491.0734235,491.5783233,493.0602468,n,0,8.978262792,None,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/landscapebw5.jpg,,0.2,y,,,,,0,14,14,75,493.0879604,,,,,,,,,,,,,,,,,,,,,,493.0616422,493.0879604,493.0879604,500.0564267,500.0792675,500.245814,501.3820168,n,0,8.281010459,None,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/landscapebw1.jpg,,0.4,y,,,,,0,15,15,31,501.4033148,,,,,,,,,,,,,,,,,,,,,,501.3844123,501.4033148,501.4033148,508.3765353,508.3959662,508.7730384,509.4431072,y,0,8.037125208,None,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
/Users/mac/Desktop/0_Solo/landscapebw4.jpg,,0.4,y,,,,,0,16,16,3,509.4682763,,,,,,,,,,,,,,,,,,,,,,509.4440007,509.4682763,509.4682763,516.4402008,516.4627362,516.8297283,517.8933895,y,0,8.418875542,None,,,,AK,1,2024-11-29_20h28.34.540,soloproject,2024.1.5,None,2024-11-29 20h28.44.871947 +0530
